,carat,cut,color,clarity,depth,table,price,x,y,z
44565,0.61,Ideal,2,7,62.0,54.4,2438,5.44,5.47,3.38
44566,0.93,Good,0,2,63.7,54.0,2438,6.15,6.09,3.9
44567,0.81,Ideal,1,2,62.5,57.0,2439,5.98,5.92,3.72
44568,0.72,Very Good,4,2,62.6,55.0,2440,5.71,5.76,3.59
44569,0.78,Good,2,3,63.7,60.0,2440,5.77,5.73,3.66
44570,0.74,Ideal,1,4,62.1,56.0,2440,5.75,5.82,3.59
44571,0.63,Ideal,6,4,61.6,55.0,2440,5.52,5.55,3.41
44572,0.72,Ideal,4,2,62.5,57.0,2440,5.65,5.74,3.56
44573,0.72,Ideal,4,2,61.8,57.0,2440,5.68,5.74,3.53
44574,0.72,Ideal,4,2,62.1,55.0,2440,5.73,5.8,3.58
44575,0.55,Ideal,3,7,60.0,57.0,2440,5.33,5.39,3.22
44576,0.72,Very Good,1,4,63.7,57.0,2441,5.66,5.7,3.62
44577,0.72,Very Good,1,4,63.8,59.0,2441,5.63,5.71,3.62
44578,0.7,Good,4,4,64.0,57.0,2441,5.62,5.54,3.57
44579,0.7,Good,4,4,63.7,57.0,2441,5.55,5.62,3.56
44580,0.7,Premium,4,2,61.6,58.0,2441,5.7,5.73,3.52
44581,0.56,Ideal,5,5,62.6,54.0,2441,5.28,5.32,3.32
44582,0.72,Premium,3,3,62.4,57.0,2441,5.73,5.72,3.57
44583,0.71,Premium,5,2,59.1,60.0,2441,5.87,5.84,3.46
44584,0.71,Premium,5,2,60.4,62.0,2441,5.72,5.67,3.44
44585,0.52,Ideal,2,7,61.4,56.0,2441,5.19,5.23,3.2
44586,0.71,Very Good,5,2,63.1,59.0,2441,5.75,5.62,3.59
44587,0.7,Premium,5,1,60.6,58.0,2442,5.78,5.73,3.49
44588,0.56,Very Good,5,5,60.5,57.0,2442,5.32,5.36,3.23
44589,0.56,Very Good,5,5,60.7,57.0,2442,5.31,5.36,3.24
44590,0.63,Ideal,3,5,62.6,56.0,2442,5.45,5.48,3.42
44591,0.57,Ideal,5,5,62.1,54.6,2442,5.31,5.35,3.31
44592,0.85,Ideal,0,3,61.7,55.0,2442,6.08,6.11,3.76
44593,0.6,Ideal,5,4,61.6,55.0,2442,5.43,5.48,3.36
44594,0.79,Ideal,1,2,61.6,57.0,2442,5.94,6.0,3.68
44595,0.56,Ideal,3,7,62.0,56.0,2442,5.3,5.32,3.29
44596,0.56,Ideal,3,7,61.4,57.0,2442,5.29,5.32,3.26
44597,0.3,Ideal,3,3,62.6,58.0,545,4.25,4.28,2.67
44598,0.3,Ideal,3,3,61.6,57.0,545,4.3,4.33,2.66
44599,0.3,Ideal,2,4,61.4,57.0,545,4.31,4.32,2.65
44600,0.3,Ideal,2,4,62.1,56.0,545,4.28,4.32,2.67
44601,0.3,Ideal,2,4,61.9,58.0,545,4.3,4.32,2.67
44602,0.3,Ideal,2,4,62.2,57.0,545,4.28,4.31,2.67
44603,0.3,Ideal,2,4,62.4,55.0,545,4.32,4.34,2.7
44604,0.3,Ideal,3,2,62.0,55.0,545,4.28,4.3,2.66
44605,0.26,Ideal,2,7,62.1,55.0,545,4.09,4.13,2.55
44606,0.26,Ideal,2,7,61.2,57.0,545,4.13,4.16,2.53
44607,0.33,Premium,5,2,59.6,60.0,545,4.51,4.48,2.68
44608,0.26,Premium,6,4,60.0,56.0,546,4.18,4.15,2.5
44609,0.24,Very Good,4,5,60.9,55.0,547,4.07,4.08,2.48
44610,0.26,Very Good,5,5,64.3,57.0,547,3.99,4.03,2.58
44611,0.26,Very Good,4,6,59.0,61.0,547,4.17,4.2,2.47
44612,0.26,Very Good,5,6,62.9,61.0,547,4.01,4.06,2.54
44613,0.32,Ideal,2,2,61.9,54.0,547,4.39,4.43,2.73
44614,0.31,Ideal,5,2,61.5,55.0,547,4.39,4.42,2.71
44615,0.3,Ideal,6,2,61.0,58.0,547,4.32,4.33,2.64
44616,0.29,Premium,3,4,62.1,59.0,547,4.25,4.22,2.63
44617,0.38,Good,2,1,63.4,57.0,547,4.58,4.63,2.92
44618,0.25,Very Good,4,5,61.9,57.0,548,4.07,4.11,2.53
44619,0.25,Very Good,4,5,63.0,57.0,548,3.98,4.08,2.54
44620,0.25,Very Good,4,5,59.3,59.0,548,4.15,4.18,2.47
44621,0.25,Very Good,5,5,62.2,57.0,548,4.02,4.12,2.53
44622,0.25,Very Good,5,5,62.2,58.0,548,4.03,4.11,2.53
44623,0.25,Very Good,5,5,61.7,57.0,548,4.08,4.12,2.53
44624,0.25,Very Good,5,5,63.2,59.0,548,3.98,4.0,2.52
44625,0.56,Ideal,3,7,61.8,56.0,2442,5.28,5.34,3.28
44626,0.59,Fair,4,3,64.4,56.0,2443,5.31,5.28,3.41
44627,0.66,Very Good,5,3,63.3,56.3,2443,5.47,5.55,3.48
44628,0.72,Ideal,2,3,62.0,56.0,2443,5.8,5.74,3.58
44629,0.71,Ideal,3,3,62.9,56.0,2443,5.73,5.68,3.59
44630,0.71,Premium,3,3,60.3,59.0,2443,5.79,5.76,3.48
44631,0.7,Good,1,4,61.1,61.0,2443,5.65,5.7,3.47
44632,0.71,Premium,3,3,63.0,54.0,2443,5.69,5.64,3.57
44633,0.76,Premium,4,2,62.5,59.0,2443,5.79,5.77,3.61
44634,0.83,Very Good,0,3,60.5,55.0,2444,6.08,6.11,3.69
44635,0.81,Very Good,1,3,62.6,59.7,2444,5.86,5.92,3.69
44636,0.72,Very Good,2,3,62.5,58.0,2444,5.67,5.73,3.56
44637,0.78,Premium,4,1,62.7,56.0,2444,5.87,5.84,3.67
44638,0.7,Premium,5,2,62.0,60.0,2444,5.72,5.67,3.53
44639,0.7,Premium,5,2,60.0,62.0,2444,5.79,5.75,3.46
44640,0.7,Premium,5,2,61.2,60.0,2444,5.71,5.69,3.49
44641,0.81,Ideal,1,3,62.4,54.8,2444,5.98,6.01,3.75
44642,0.6,Ideal,6,3,62.0,55.0,2444,5.39,5.42,3.35
44643,0.83,Ideal,1,1,61.2,59.0,2444,6.03,6.06,3.7
44644,0.59,Ideal,3,7,62.0,54.0,2444,5.38,5.43,3.35
44645,0.78,Good,4,1,62.7,61.0,2444,5.8,5.84,3.65
44646,0.7,Good,6,2,59.9,63.0,2444,5.74,5.81,3.46
44647,0.85,Premium,3,1,62.0,58.0,2444,6.08,6.04,3.76
44648,0.6,Premium,3,6,60.0,58.0,2444,5.53,5.43,3.29
44649,0.7,Very Good,4,2,63.1,60.0,2445,5.62,5.63,3.55
44650,0.73,Very Good,4,2,62.5,56.0,2445,5.69,5.73,3.57
44651,0.7,Ideal,4,2,60.8,60.0,2445,5.74,5.78,3.5
44652,0.7,Good,4,2,61.1,61.0,2445,5.68,5.71,3.48
44653,0.72,Good,4,2,60.4,61.0,2446,5.75,5.8,3.49
44654,0.57,Ideal,5,5,62.0,57.0,2447,5.29,5.33,3.29
44655,0.57,Ideal,5,5,61.5,56.0,2447,5.31,5.35,3.28
44656,0.53,Ideal,4,7,62.4,55.0,2447,5.2,5.19,3.24
44657,0.74,Premium,3,2,59.6,59.0,2447,5.94,5.87,3.52
44658,0.74,Premium,5,1,59.0,55.0,2447,6.03,5.94,3.53
44659,0.8,Premium,4,1,61.4,58.0,2447,5.95,5.93,3.65
44660,0.71,Very Good,1,5,61.5,58.0,2448,5.73,5.81,3.55
44661,0.71,Very Good,3,2,61.7,59.0,2448,5.72,5.78,3.55
44662,0.72,Ideal,3,1,60.8,57.0,2449,5.79,5.82,3.52
44663,0.71,Good,1,5,63.6,57.0,2450,5.69,5.66,3.61
44664,0.71,Very Good,1,5,63.1,58.0,2450,5.71,5.64,3.58
44665,0.71,Premium,1,5,61.9,60.0,2450,5.75,5.69,3.54
44666,0.71,Very Good,5,3,63.4,60.0,2450,5.71,5.67,3.61
44667,0.71,Very Good,5,3,63.4,61.0,2450,5.6,5.57,3.54
44668,0.71,Ideal,1,6,61.2,57.0,2450,5.79,5.76,3.53
44669,0.71,Very Good,2,3,59.2,63.0,2450,5.85,5.81,3.45
44670,0.71,Premium,5,1,62.6,58.0,2450,5.7,5.67,3.56
44671,0.71,Ideal,2,3,60.9,55.0,2450,5.76,5.74,3.5
44672,0.74,Very Good,2,3,62.9,57.0,2451,5.73,5.78,3.62
44673,0.76,Premium,5,1,62.4,58.0,2451,5.83,5.86,3.65
44674,0.55,Very Good,3,6,61.5,55.1,2451,5.26,5.28,3.24
44675,0.73,Ideal,1,5,60.1,56.0,2451,5.88,5.86,3.53
44676,0.8,Premium,3,1,61.4,56.0,2451,5.99,5.96,3.67
44677,0.8,Very Good,3,1,63.1,59.0,2451,5.85,5.78,3.67
44678,0.72,Ideal,3,1,61.3,56.0,2451,5.76,5.81,3.55
44679,0.72,Good,1,4,61.3,63.0,2451,5.67,5.75,3.5
44680,0.72,Ideal,1,5,61.2,59.0,2452,5.75,5.79,3.53
44681,0.71,Ideal,6,1,61.9,56.0,2452,5.78,5.73,3.56
44682,1.02,Premium,4,0,59.6,59.0,2452,6.51,6.45,3.87
44683,0.7,Very Good,2,4,62.5,61.0,2453,5.62,5.67,3.53
44684,0.7,Very Good,2,4,61.2,55.0,2453,5.68,5.72,3.49
44685,0.7,Very Good,4,2,59.2,60.0,2453,5.77,5.79,3.42
44686,0.7,Very Good,5,1,60.4,59.0,2453,5.7,5.75,3.46
44687,0.7,Ideal,5,1,62.1,56.0,2453,5.65,5.68,3.52
44688,0.75,Good,5,1,63.8,55.0,2453,5.74,5.8,3.68
44689,0.7,Good,5,1,63.5,56.0,2453,5.6,5.68,3.58
44690,0.7,Very Good,5,1,62.8,59.0,2453,5.64,5.69,3.56
44691,0.73,Ideal,1,3,61.7,55.0,2453,5.79,5.82,3.58
44692,0.7,Ideal,4,2,62.6,57.0,2453,5.59,5.62,3.51
44693,0.79,Ideal,3,1,60.8,57.0,2453,5.99,5.96,3.63
44694,0.71,Very Good,3,3,63.5,57.0,2454,5.61,5.64,3.57
44695,0.54,Ideal,4,5,62.0,55.0,2454,5.24,5.25,3.25
44696,0.5,Ideal,6,4,60.6,57.0,2454,5.15,5.18,3.13
44697,0.96,Premium,1,1,59.1,62.0,2454,6.48,6.38,3.79
44698,0.71,Very Good,5,2,61.9,56.0,2455,5.68,5.72,3.53
44699,0.81,Ideal,0,3,62.1,56.0,2455,5.94,5.97,3.7
44700,0.73,Ideal,4,1,62.5,56.0,2455,5.73,5.75,3.59
44701,0.7,Very Good,4,3,63.4,56.0,2455,5.69,5.63,3.59
44702,0.71,Very Good,1,6,63.0,58.0,2456,5.68,5.72,3.59
44703,0.71,Very Good,1,6,63.5,57.0,2456,5.65,5.68,3.6
44704,0.75,Ideal,3,2,62.2,57.0,2456,5.8,5.84,3.62
44705,0.82,Premium,3,1,62.3,58.0,2456,5.96,5.98,3.72
44706,0.53,Ideal,5,5,60.5,57.0,2456,5.24,5.28,3.18
44707,0.78,Ideal,0,3,62.3,55.0,2456,5.88,5.91,3.67
44708,0.72,Ideal,4,1,61.8,57.0,2456,5.75,5.78,3.56
44709,0.84,Ideal,0,4,62.0,55.0,2456,6.07,6.06,3.76
44710,0.77,Premium,2,2,60.9,60.0,2457,5.89,5.87,3.58
44711,0.77,Premium,2,2,61.6,60.0,2457,5.91,5.87,3.59
44712,0.72,Ideal,6,1,62.3,57.0,2457,5.8,5.75,3.6
44713,0.71,Premium,4,2,62.3,57.0,2458,5.73,5.66,3.55
44714,0.71,Ideal,5,1,61.9,56.0,2458,5.73,5.76,3.56
44715,0.72,Ideal,2,2,62.2,58.0,2458,5.72,5.76,3.57
44716,0.71,Premium,4,2,62.3,60.0,2458,5.68,5.65,3.53
44717,0.71,Very Good,6,1,63.3,55.0,2458,5.72,5.65,3.6
44718,0.75,Ideal,4,1,62.4,56.0,2458,5.84,5.79,3.63
44719,0.74,Very Good,1,3,60.9,56.0,2459,5.83,5.86,3.56
44720,0.7,Very Good,5,2,62.6,56.0,2459,5.65,5.69,3.55
44721,0.81,Ideal,3,1,61.7,57.0,2459,5.98,6.01,3.7
44722,0.7,Premium,4,3,61.2,59.0,2459,5.73,5.68,3.49
44723,0.74,Ideal,1,3,61.5,57.0,2459,5.81,5.86,3.59
44724,0.55,Ideal,6,3,60.2,56.0,2459,5.33,5.38,3.22
44725,0.69,Ideal,4,2,61.3,55.0,2459,5.72,5.74,3.51
44726,0.7,Ideal,5,2,62.3,57.0,2459,5.67,5.7,3.54
44727,0.7,Good,5,2,61.7,59.0,2459,5.62,5.66,3.48
44728,0.8,Very Good,4,1,61.0,60.0,2460,5.95,5.98,3.64
44729,0.47,Ideal,6,6,62.1,55.0,2460,4.98,5.01,3.1
44730,0.47,Ideal,6,6,62.0,54.0,2460,4.99,5.01,3.1
44731,0.7,Ideal,3,2,60.5,57.0,2460,5.74,5.79,3.49
44732,0.61,Ideal,2,7,59.4,59.0,2461,5.55,5.59,3.31
44733,0.7,Good,6,1,59.3,60.0,2461,5.74,5.8,3.42
44734,0.91,Premium,4,1,60.5,59.0,2461,6.21,6.19,3.75
44735,0.71,Very Good,3,3,63.1,56.0,2462,5.58,5.77,3.58
44736,0.75,Very Good,3,2,62.3,59.0,2462,5.77,5.81,3.61
44737,0.72,Very Good,2,3,61.4,57.0,2462,5.75,5.79,3.54
44738,0.56,Ideal,4,5,61.9,56.0,2462,5.29,5.32,3.28
44739,0.71,Ideal,1,5,60.6,57.0,2463,5.73,5.78,3.49
44740,0.74,Very Good,2,3,59.9,57.0,2463,5.87,5.91,3.53
44741,0.75,Very Good,4,2,60.6,60.0,2463,5.88,5.91,3.57
44742,0.56,Ideal,5,5,62.6,54.0,2463,5.32,5.28,3.32
44743,0.7,Premium,4,2,61.6,58.0,2463,5.73,5.7,3.52
44744,0.7,Premium,5,1,60.8,59.0,2463,5.75,5.7,3.48
44745,0.7,Very Good,3,3,63.3,56.0,2464,5.59,5.66,3.56
44746,0.7,Very Good,5,1,61.5,59.0,2464,5.7,5.74,3.52
44747,0.91,Premium,5,0,59.6,59.0,2464,6.29,6.32,3.76
44748,0.74,Ideal,5,1,61.9,56.0,2464,5.8,5.83,3.6
44749,0.76,Ideal,3,1,62.7,56.0,2466,5.81,5.86,3.66
44750,0.72,Ideal,4,1,61.1,59.0,2466,5.74,5.79,3.52
44751,0.6,Ideal,3,5,61.3,56.0,2467,5.43,5.46,3.34
44752,0.75,Very Good,3,3,63.3,58.0,2467,5.78,5.75,3.65
44753,0.73,Ideal,5,1,62.1,56.0,2467,5.74,5.79,3.58
44754,0.52,Premium,5,5,60.1,59.0,2467,5.27,5.22,3.15
44755,0.52,Premium,6,5,59.8,60.0,2467,5.28,5.22,3.14
44756,0.52,Ideal,5,6,59.9,57.0,2467,5.28,5.24,3.15
44757,0.73,Premium,2,4,61.7,58.0,2468,5.75,5.72,3.54
44758,0.74,Ideal,0,4,61.7,57.0,2468,5.79,5.84,3.59
44759,0.74,Very Good,3,2,63.5,60.0,2468,5.73,5.68,3.62
44760,0.57,Very Good,5,5,59.6,58.0,2469,5.39,5.41,3.22
44761,0.76,Ideal,4,1,61.1,55.0,2469,5.9,5.94,3.62
44762,0.76,Premium,4,1,61.8,58.0,2469,5.83,5.88,3.62
44763,0.76,Very Good,4,1,62.7,55.0,2469,5.74,5.83,3.63
44764,0.78,Premium,4,2,62.3,57.0,2469,5.86,5.85,3.65
44765,0.7,Ideal,1,4,61.8,55.0,2469,5.67,5.72,3.52
44766,0.62,Ideal,2,7,61.9,55.0,2469,5.5,5.52,3.41
44767,0.7,Premium,4,2,61.6,60.0,2470,5.68,5.72,3.51
44768,0.72,Ideal,4,2,61.7,55.0,2470,5.74,5.77,3.55
44769,0.71,Ideal,5,1,61.5,57.0,2470,5.74,5.78,3.54
44770,0.7,Good,4,2,62.8,58.0,2470,5.6,5.65,3.53
44771,0.71,Very Good,2,2,61.5,56.0,2471,5.71,5.75,3.53
44772,0.79,Premium,2,1,60.4,61.0,2471,5.99,5.96,3.61
44773,0.53,Very Good,6,5,61.1,55.0,2472,5.22,5.28,3.21
44774,0.7,Very Good,4,3,62.4,56.0,2473,5.63,5.66,3.52
44775,0.7,Very Good,4,3,62.9,57.0,2473,5.59,5.63,3.53
44776,0.7,Very Good,3,4,63.2,58.0,2473,5.61,5.65,3.56
44777,0.73,Very Good,4,2,59.7,60.0,2473,5.83,5.9,3.5
44778,0.8,Very Good,1,2,61.9,56.0,2473,5.94,5.98,3.69
44779,0.7,Good,5,3,61.5,61.0,2473,5.64,5.74,3.5
44780,0.7,Very Good,3,4,59.3,62.0,2473,5.74,5.8,3.42
44781,0.7,Premium,6,2,60.8,58.0,2473,5.79,5.66,3.48
44782,0.6,Ideal,6,3,61.4,53.0,2473,5.45,5.5,3.36
44783,0.55,Ideal,3,6,61.5,55.0,2473,5.28,5.26,3.24
44784,0.72,Very Good,5,2,62.6,59.0,2474,5.66,5.71,3.56
44785,0.76,Ideal,1,2,62.3,57.0,2474,5.81,5.87,3.64
44786,0.7,Very Good,3,4,62.8,57.0,2475,5.63,5.68,3.55
44787,0.7,Ideal,3,4,62.2,55.0,2475,5.69,5.72,3.55
44788,0.5,Ideal,6,5,62.5,53.0,2475,5.05,5.13,3.18
44789,0.7,Ideal,2,3,62.6,54.0,2475,5.7,5.73,3.58
44790,0.77,Ideal,1,2,61.8,55.0,2475,5.89,5.93,3.65
44791,0.7,Premium,5,1,60.4,59.0,2475,5.75,5.7,3.46
44792,0.7,Premium,5,1,62.8,59.0,2475,5.69,5.64,3.56
44793,0.91,Premium,1,2,60.8,59.0,2475,6.23,6.2,3.78
44794,0.7,Ideal,5,1,62.1,56.0,2475,5.68,5.65,3.52
44795,0.7,Very Good,6,2,62.9,63.0,2475,5.64,5.59,3.53
44796,0.7,Very Good,5,2,62.3,58.0,2476,5.6,5.67,3.51
44797,0.7,Very Good,5,2,63.5,56.0,2476,5.65,5.68,3.6
44798,0.72,Ideal,5,2,62.0,57.0,2476,5.72,5.66,3.53
44799,0.72,Premium,5,2,61.4,57.0,2476,5.83,5.73,3.55
44800,0.7,Good,2,5,63.7,54.0,2477,5.72,5.62,3.61
44801,0.72,Very Good,3,3,63.3,57.0,2477,5.71,5.67,3.6
44802,0.75,Ideal,3,2,62.2,57.0,2478,5.84,5.8,3.62
44803,0.7,Ideal,3,2,61.6,56.0,2478,5.69,5.73,3.52
44804,0.7,Ideal,3,2,62.5,56.0,2478,5.67,5.69,3.55
44805,0.7,Ideal,3,2,62.4,56.0,2478,5.66,5.69,3.54
44806,0.77,Ideal,2,3,62.4,56.0,2479,5.89,5.85,3.66
44807,0.72,Very Good,5,2,60.0,57.0,2479,5.8,5.84,3.49
44808,0.77,Ideal,2,3,60.6,57.0,2479,5.93,5.89,3.58
44809,0.7,Premium,3,3,61.8,60.0,2479,5.66,5.63,3.49
44810,0.7,Premium,3,3,62.5,55.0,2479,5.69,5.64,3.54
44811,0.7,Premium,3,3,61.8,58.0,2479,5.66,5.64,3.49
44812,0.7,Premium,3,3,62.1,58.0,2479,5.68,5.63,3.51
44813,0.7,Premium,3,3,61.8,60.0,2479,5.67,5.63,3.49
44814,0.71,Premium,5,2,60.3,58.0,2479,5.78,5.76,3.48
44815,0.54,Ideal,5,5,61.9,54.5,2479,5.22,5.25,3.23
44816,0.67,Good,4,4,59.8,60.3,2479,5.62,5.69,3.38
44817,0.7,Very Good,3,3,63.1,58.0,2479,5.65,5.61,3.55
44818,0.7,Ideal,3,1,61.8,53.0,2480,5.73,5.69,3.53
44819,0.71,Ideal,6,1,62.4,55.0,2480,5.71,5.74,3.57
44820,0.7,Ideal,3,2,61.3,56.0,2480,5.73,5.78,3.53
44821,0.7,Ideal,3,2,61.0,56.0,2480,5.77,5.8,3.53
44822,0.63,Very Good,3,5,62.3,55.0,2481,5.5,5.54,3.44
44823,0.61,Very Good,6,4,60.9,56.0,2481,5.49,5.51,3.35
44824,0.8,Very Good,2,1,62.7,56.0,2481,5.83,5.91,3.68
44825,0.7,Very Good,5,2,59.4,63.0,2481,5.79,5.73,3.42
44826,0.7,Very Good,2,4,62.6,57.0,2482,5.64,5.73,3.56
44827,0.9,Very Good,0,1,62.9,55.0,2482,6.13,6.17,3.87
44828,0.72,Very Good,3,2,62.4,59.0,2482,5.67,5.7,3.55
44829,0.79,Very Good,3,1,62.4,56.0,2482,5.87,5.92,3.68
44830,0.81,Very Good,0,2,63.1,59.0,2482,5.88,5.91,3.72
44831,0.73,Ideal,0,5,61.2,56.0,2482,5.81,5.85,3.57
44832,0.81,Ideal,2,2,62.8,57.0,2482,5.95,5.92,3.73
44833,0.81,Premium,3,1,61.7,57.0,2482,5.99,5.94,3.68
44834,0.5,Ideal,6,5,61.4,55.0,2482,5.13,5.16,3.16
44835,0.71,Very Good,3,2,63.3,57.0,2482,5.65,5.6,3.56
44836,0.71,Premium,4,1,61.6,59.0,2482,5.75,5.71,3.53
44837,0.7,Very Good,1,6,59.5,58.0,2484,5.78,5.81,3.45
44838,0.7,Very Good,2,4,63.3,59.0,2484,5.62,5.66,3.57
44839,0.75,Premium,2,3,60.8,57.0,2484,5.9,5.87,3.58
44840,0.8,Premium,3,1,62.1,55.0,2484,5.96,5.9,3.68
44841,0.8,Good,3,1,63.7,58.0,2484,5.88,5.83,3.73
44842,0.7,Ideal,2,4,61.9,55.0,2484,5.66,5.72,3.52
44843,0.8,Premium,3,1,59.7,62.0,2484,6.02,5.98,3.58
44844,0.75,Premium,6,2,61.3,59.0,2484,5.89,5.82,3.59
44845,0.72,Premium,2,3,61.4,57.0,2484,5.79,5.75,3.54
44846,0.72,Premium,6,1,60.3,58.0,2484,5.81,5.76,3.49
44847,0.6,Very Good,3,6,60.0,58.0,2485,5.53,5.43,3.29
44848,0.57,Very Good,5,5,60.0,61.0,2485,5.36,5.44,3.24
44849,0.8,Very Good,2,2,63.3,58.0,2485,5.93,5.89,3.74
44850,0.61,Ideal,5,4,62.2,54.0,2485,5.43,5.45,3.38
44851,0.78,Ideal,3,1,61.7,54.0,2485,5.93,5.97,3.67
44852,0.74,Premium,2,3,59.9,57.0,2485,5.91,5.87,3.53
44853,0.73,Ideal,1,5,63.3,57.0,2485,5.77,5.73,3.64
44854,0.91,Premium,5,0,59.6,59.0,2486,6.32,6.29,3.76
44855,0.78,Premium,3,1,60.6,58.0,2486,6.02,5.99,3.64
44856,0.8,Very Good,0,4,62.7,58.0,2487,5.91,5.95,3.72
44857,0.7,Ideal,1,5,62.4,53.6,2487,5.68,5.72,3.55
44858,0.7,Ideal,1,5,62.7,54.0,2487,5.65,5.69,3.55
44859,0.7,Ideal,1,5,61.6,56.5,2487,5.65,5.72,3.51
44860,0.71,Ideal,2,4,60.3,59.0,2487,5.75,5.79,3.48
44861,0.74,Ideal,3,1,61.9,55.0,2487,5.82,5.84,3.61
44862,0.71,Ideal,6,1,62.5,56.0,2487,5.7,5.73,3.57
44863,0.7,Ideal,2,2,61.0,56.0,2487,5.74,5.76,3.51
44864,0.71,Ideal,4,2,60.8,57.0,2487,5.75,5.8,3.51
44865,0.72,Very Good,3,2,62.5,60.0,2488,5.69,5.73,3.57
44866,1.01,Premium,0,0,60.7,59.0,2488,6.39,6.42,3.89
44867,0.7,Good,3,3,64.3,56.0,2488,5.51,5.58,3.57
44868,0.52,Ideal,4,5,60.9,56.0,2489,5.19,5.23,3.17
44869,0.7,Ideal,1,6,61.4,55.0,2489,5.7,5.76,3.52
44870,0.76,Ideal,3,1,62.3,55.0,2489,5.83,5.89,3.65
44871,0.78,Premium,2,2,60.0,60.0,2489,5.93,5.92,3.62
44872,0.74,Ideal,5,2,62.6,56.0,2489,5.74,5.7,3.58
44873,0.73,Ideal,1,6,61.7,53.0,2490,5.8,5.84,3.59
44874,0.7,Ideal,1,4,61.5,56.0,2490,5.73,5.76,3.53
44875,0.57,Ideal,5,3,61.5,57.0,2491,5.35,5.32,3.28
44876,0.74,Very Good,1,4,62.3,60.0,2491,5.78,5.8,3.61
44877,0.71,Ideal,4,2,61.3,56.0,2491,5.73,5.79,3.53
44878,0.76,Premium,4,1,60.5,60.0,2491,5.92,5.89,3.57
44879,0.76,Premium,4,1,61.8,58.0,2491,5.88,5.83,3.62
44880,0.76,Premium,4,1,62.7,55.0,2491,5.83,5.74,3.63
44881,0.71,Very Good,3,3,60.4,61.0,2492,5.77,5.81,3.5
44882,0.72,Premium,6,1,60.2,56.0,2492,5.85,5.82,3.51
44883,0.72,Premium,4,2,61.7,59.0,2492,5.74,5.7,3.53
44884,0.7,Ideal,1,6,61.8,56.0,2492,5.72,5.74,3.54
44885,0.7,Ideal,2,4,61.0,56.0,2492,5.74,5.76,3.51
44886,0.62,Ideal,5,4,60.3,57.0,2492,5.52,5.57,3.35
44887,0.72,Premium,4,2,60.1,59.0,2492,5.83,5.81,3.5
44888,0.7,Premium,4,2,61.0,60.0,2492,5.75,5.72,3.5
44889,0.81,Very Good,3,1,62.9,56.9,2493,5.89,5.96,3.73
44890,0.72,Ideal,1,6,62.9,57.0,2493,5.68,5.77,3.6
44891,0.84,Ideal,0,2,61.8,56.0,2493,6.04,6.07,3.74
44892,0.59,Very Good,5,5,61.7,59.0,2494,5.37,5.36,3.31
44893,0.71,Good,5,2,63.2,57.0,2494,5.67,5.72,3.6
44894,0.71,Good,4,3,63.6,58.0,2494,5.67,5.62,3.59
44895,0.71,Very Good,3,4,63.3,56.0,2494,5.67,5.64,3.58
44896,0.71,Ideal,5,2,61.7,56.0,2494,5.74,5.77,3.55
44897,0.58,Good,4,5,62.2,61.0,2494,5.37,5.44,3.36
44898,0.71,Very Good,1,5,62.5,57.0,2495,5.68,5.74,3.57
44899,0.25,Very Good,5,5,62.2,61.0,548,3.98,4.03,2.49
44900,0.25,Very Good,6,5,62.1,57.0,548,4.02,4.07,2.51
44901,0.25,Very Good,6,5,62.0,61.0,548,3.99,4.04,2.49
44902,0.25,Very Good,6,5,61.1,59.0,548,4.03,4.05,2.47
44903,0.25,Very Good,6,5,62.8,56.0,548,4.0,4.03,2.52
44904,0.25,Very Good,4,6,64.2,58.0,548,3.96,4.01,2.56
44905,0.25,Very Good,5,6,62.6,57.0,548,3.98,4.01,2.5
44906,0.32,Very Good,3,3,59.9,59.0,548,4.46,4.48,2.67
44907,0.25,Very Good,4,7,59.4,62.0,548,4.12,4.13,2.45
44908,0.32,Ideal,1,5,61.2,56.0,548,4.41,4.45,2.71
44909,0.23,Ideal,5,3,61.7,55.0,548,3.98,4.0,2.46
44910,0.23,Ideal,5,3,61.8,54.0,548,3.94,3.96,2.44
44911,0.23,Ideal,4,4,61.4,55.0,548,3.96,3.99,2.44
44912,0.23,Ideal,4,4,61.1,56.0,548,3.97,3.99,2.43
44913,0.32,Good,3,4,60.8,62.0,548,4.4,4.45,2.69
44914,0.31,Ideal,6,2,61.9,57.0,548,4.36,4.39,2.71
44915,0.31,Ideal,6,2,62.3,56.0,548,4.32,4.35,2.7
44916,0.38,Very Good,1,3,62.4,56.0,549,4.65,4.58,2.88
44917,0.3,Ideal,4,2,61.4,55.0,550,4.31,4.34,2.65
44918,0.3,Ideal,4,2,60.9,55.0,550,4.34,4.38,2.66
44919,0.32,Premium,6,2,62.2,60.0,550,4.34,4.37,2.71
44920,0.32,Good,6,2,63.8,55.0,550,4.35,4.36,2.78
44921,0.33,Very Good,4,2,59.9,61.0,550,4.44,4.47,2.67
44922,0.33,Premium,4,2,60.9,59.0,550,4.42,4.45,2.7
44923,0.33,Very Good,4,2,62.8,58.0,550,4.4,4.42,2.77
44924,0.5,Very Good,5,6,60.1,56.0,2495,5.16,5.19,3.11
44925,0.71,Very Good,2,3,61.6,60.0,2495,5.7,5.73,3.52
44926,0.8,Ideal,4,1,62.0,57.0,2495,5.96,5.98,3.7
44927,0.7,Premium,3,4,59.3,62.0,2496,5.8,5.74,3.42
